user_id,action_type,action_id,server_response,timestamp
1,delete_topic,,success,2023-01-27 00:00:00
,create_message,2691,success,2023-01-27 00:00:00
,create_message,8801,success,2023-01-27 00:00:00
31,create_message,8582,success,2023-01-27 00:00:00
,create_message,8722,success,2023-01-27 00:00:00
,create_message,6490,success,2023-01-27 00:00:00
136,registration,,success,2023-01-28 00:00:00
137,registration,,success,2023-01-28 00:00:00
138,registration,,success,2023-01-28 00:00:00
139,registration,,success,2023-01-28 00:00:00
140,registration,,success,2023-01-28 00:00:00
,first_visit,,success,2023-01-28 00:00:00
,first_visit,,success,2023-01-28 00:00:00
,first_visit,,success,2023-01-28 00:00:00
,first_visit,,success,2023-01-28 00:00:00
,first_visit,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
,registration,,success,2023-01-28 00:00:00
124,login,,success,2023-01-28 00:00:00
4,login,,success,2023-01-28 00:00:00
124,login,,success,2023-01-28 00:00:00
125,login,,success,2023-01-28 00:00:00
138,login,,success,2023-01-28 00:00:00
31,logout,,success,2023-01-28 00:00:00
94,logout,,success,2023-01-28 00:00:00
43,logout,,success,2023-01-28 00:00:00
29,logout,,success,2023-01-28 00:00:00
92,logout,,success,2023-01-28 00:00:00
6,create_topic,4568,success,2023-01-28 00:00:00
66,create_topic,3483,success,2023-01-28 00:00:00
,create_topic,9229,error,2023-01-28 00:00:00
30,create_topic,8062,success,2023-01-28 00:00:00
99,create_topic,2412,success,2023-01-28 00:00:00
29,create_topic,3884,success,2023-01-28 00:00:00
21,create_topic,3580,success,2023-01-28 00:00:00
,view_topic,,success,2023-01-28 00:00:00
,view_topic,,success,2023-01-28 00:00:00
,view_topic,,success,2023-01-28 00:00:00
,view_topic,,success,2023-01-28 00:00:00
,view_topic,,success,2023-01-28 00:00:00
98,delete_topic,,success,2023-01-28 00:00:00
82,delete_topic,,success,2023-01-28 00:00:00
41,delete_topic,,success,2023-01-28 00:00:00
113,delete_topic,,success,2023-01-28 00:00:00
130,delete_topic,,success,2023-01-28 00:00:00
,create_message,7074,success,2023-01-28 00:00:00
137,create_message,9182,success,2023-01-28 00:00:00
,create_message,1665,success,2023-01-28 00:00:00
45,create_message,5566,success,2023-01-28 00:00:00
77,create_message,7037,success,2023-01-28 00:00:00
141,registration,,success,2023-01-29 00:00:00
142,registration,,success,2023-01-29 00:00:00
143,registration,,success,2023-01-29 00:00:00
144,registration,,success,2023-01-29 00:00:00
145,registration,,success,2023-01-29 00:00:00
,first_visit,,success,2023-01-29 00:00:00
,first_visit,,success,2023-01-29 00:00:00
,first_visit,,success,2023-01-29 00:00:00
,first_visit,,success,2023-01-29 00:00:00
,first_visit,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
,registration,,success,2023-01-29 00:00:00
76,login,,success,2023-01-29 00:00:00
49,login,,success,2023-01-29 00:00:00
41,login,,success,2023-01-29 00:00:00
48,login,,success,2023-01-29 00:00:00
68,login,,success,2023-01-29 00:00:00
114,logout,,success,2023-01-29 00:00:00
51,logout,,success,2023-01-29 00:00:00
50,logout,,success,2023-01-29 00:00:00
49,logout,,success,2023-01-29 00:00:00
129,logout,,success,2023-01-29 00:00:00
,create_topic,9457,error,2023-01-29 00:00:00
,create_topic,4417,error,2023-01-29 00:00:00
84,create_topic,8464,success,2023-01-29 00:00:00
7,create_topic,6387,success,2023-01-29 00:00:00
49,create_topic,3204,success,2023-01-29 00:00:00
,create_topic,2454,error,2023-01-29 00:00:00
30,create_topic,2170,success,2023-01-29 00:00:00
,view_topic,,success,2023-01-29 00:00:00
,view_topic,,success,2023-01-29 00:00:00
,view_topic,,success,2023-01-29 00:00:00
,view_topic,,success,2023-01-29 00:00:00
,view_topic,,success,2023-01-29 00:00:00
144,delete_topic,,success,2023-01-29 00:00:00
31,delete_topic,,success,2023-01-29 00:00:00
56,delete_topic,,success,2023-01-29 00:00:00
82,delete_topic,,success,2023-01-29 00:00:00
63,delete_topic,,success,2023-01-29 00:00:00
107,create_message,2986,success,2023-01-29 00:00:00
,create_message,7765,success,2023-01-29 00:00:00
119,create_message,6529,success,2023-01-29 00:00:00
,create_message,8159,success,2023-01-29 00:00:00
125,create_message,9419,success,2023-01-29 00:00:00
146,registration,,success,2023-01-30 00:00:00
147,registration,,success,2023-01-30 00:00:00
148,registration,,success,2023-01-30 00:00:00
149,registration,,success,2023-01-30 00:00:00
150,registration,,success,2023-01-30 00:00:00
,first_visit,,success,2023-01-30 00:00:00
,first_visit,,success,2023-01-30 00:00:00
,first_visit,,success,2023-01-30 00:00:00
,first_visit,,success,2023-01-30 00:00:00
,first_visit,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
,registration,,success,2023-01-30 00:00:00
35,login,,success,2023-01-30 00:00:00
89,login,,success,2023-01-30 00:00:00
124,login,,success,2023-01-30 00:00:00
1,login,,success,2023-01-30 00:00:00
145,login,,success,2023-01-30 00:00:00
94,logout,,success,2023-01-30 00:00:00
75,logout,,success,2023-01-30 00:00:00
35,logout,,success,2023-01-30 00:00:00
99,logout,,success,2023-01-30 00:00:00
20,logout,,success,2023-01-30 00:00:00
,create_topic,1631,error,2023-01-30 00:00:00
,create_topic,6163,error,2023-01-30 00:00:00
18,create_topic,9705,success,2023-01-30 00:00:00
92,create_topic,9576,success,2023-01-30 00:00:00
26,create_topic,2006,success,2023-01-30 00:00:00
49,create_topic,5358,success,2023-01-30 00:00:00
86,create_topic,3280,success,2023-01-30 00:00:00
,view_topic,,success,2023-01-30 00:00:00
,view_topic,,success,2023-01-30 00:00:00
,view_topic,,success,2023-01-30 00:00:00
,view_topic,,success,2023-01-30 00:00:00
,view_topic,,success,2023-01-30 00:00:00
127,delete_topic,,success,2023-01-30 00:00:00
70,delete_topic,,success,2023-01-30 00:00:00
100,delete_topic,,success,2023-01-30 00:00:00
4,delete_topic,,success,2023-01-30 00:00:00
30,delete_topic,,success,2023-01-30 00:00:00
,create_message,7702,success,2023-01-30 00:00:00
148,create_message,2544,success,2023-01-30 00:00:00
24,create_message,4762,success,2023-01-30 00:00:00
,create_message,5046,success,2023-01-30 00:00:00
,create_message,6198,success,2023-01-30 00:00:00
151,registration,,success,2023-01-31 00:00:00
152,registration,,success,2023-01-31 00:00:00
153,registration,,success,2023-01-31 00:00:00
154,registration,,success,2023-01-31 00:00:00
155,registration,,success,2023-01-31 00:00:00
,first_visit,,success,2023-01-31 00:00:00
,first_visit,,success,2023-01-31 00:00:00
,first_visit,,success,2023-01-31 00:00:00
,first_visit,,success,2023-01-31 00:00:00
,first_visit,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
,registration,,success,2023-01-31 00:00:00
43,login,,success,2023-01-31 00:00:00
62,login,,success,2023-01-31 00:00:00
60,login,,success,2023-01-31 00:00:00
86,login,,success,2023-01-31 00:00:00
147,login,,success,2023-01-31 00:00:00
95,logout,,success,2023-01-31 00:00:00
131,logout,,success,2023-01-31 00:00:00
71,logout,,success,2023-01-31 00:00:00
112,logout,,success,2023-01-31 00:00:00
136,logout,,success,2023-01-31 00:00:00
8,create_topic,6131,success,2023-01-31 00:00:00
43,create_topic,9719,success,2023-01-31 00:00:00
67,create_topic,8128,success,2023-01-31 00:00:00
81,create_topic,8755,success,2023-01-31 00:00:00
,create_topic,6054,error,2023-01-31 00:00:00
,create_topic,4904,error,2023-01-31 00:00:00
,create_topic,1919,error,2023-01-31 00:00:00
,view_topic,,success,2023-01-31 00:00:00
,view_topic,,success,2023-01-31 00:00:00
,view_topic,,success,2023-01-31 00:00:00
,view_topic,,success,2023-01-31 00:00:00
,view_topic,,success,2023-01-31 00:00:00
22,delete_topic,,success,2023-01-31 00:00:00
54,delete_topic,,success,2023-01-31 00:00:00
120,delete_topic,,success,2023-01-31 00:00:00
85,delete_topic,,success,2023-01-31 00:00:00
132,delete_topic,,success,2023-01-31 00:00:00
,create_message,2208,success,2023-01-31 00:00:00
85,create_message,8283,success,2023-01-31 00:00:00
28,create_message,3158,success,2023-01-31 00:00:00
,create_message,6394,success,2023-01-31 00:00:00
92,create_message,7597,success,2023-01-31 00:00:00
